,equity_equal_weight__base,equity_equal_weight__tilt,equity_min_variance__base,equity_min_variance__tilt,equity_max_sharpe__base,equity_max_sharpe__tilt,equity_risk_parity__base,equity_risk_parity__tilt,combined_equal_weight__base,combined_equal_weight__tilt,combined_min_variance__base,combined_min_variance__tilt,combined_max_sharpe__base,combined_max_sharpe__tilt,combined_risk_parity__base,combined_risk_parity__tilt
2021-09-13,0.005540850199334926,0.004814419370217128,-0.00032880687462767384,-0.00014073531233827776,-0.004024787881677827,-0.00443787800242281,0.0026906743245710585,0.0023750067784953934,-0.0025804163067568177,-0.003129940007433412,-0.0005268282877089888,-0.0003131660578301734,-0.006102420097398325,-0.006296125308622726,0.0006395337433057437,0.0003961263986118768
2021-09-14,-0.009594622715975656,-0.00913274441063273,-0.005400688589685188,-0.005050671302778395,-0.011837069466498961,-0.010803320570146518,-0.008038052024074517,-0.00755108874307292,-0.0014324195158687495,-0.001103949688418207,-0.00507970755663833,-0.0047586028149124325,-0.009704697911735716,-0.008906395319188468,-0.005598908950902067,-0.005186177262254317
2021-09-15,0.008697701909292485,0.007817550254754347,0.002376042640839524,0.002618106903961063,0.007474882381096114,0.007267952668910983,0.005685289151293695,0.005215048804300659,0.012875051537632581,0.012111413277453478,0.0026286344847141108,0.002860791853576259,0.008925619960212237,0.008538930343527453,0.0070167196991114,0.006542214752421701
2021-09-16,-0.004843745212585662,-0.004329674394999255,-0.004756998847914133,-0.004297565868712422,-0.006269380872209827,-0.006313078843402576,-0.004672183189737718,-0.004145646564712357,-0.007803687345412979,-0.007354038863265837,-0.004854866213719038,-0.004388002164356734,-0.0073772695051246605,-0.00728063076421619,-0.005545589361979959,-0.0050166092631909
2021-09-17,-0.011501394104243307,-0.011097695374513139,-0.00808898604718774,-0.00783342178434679,-0.01895939465227635,-0.019093553445582914,-0.010991338830188768,-0.010532509956297223,-0.014286215712741267,-0.01392989456527272,-0.00829670459433173,-0.008031816461523102,-0.0187660346316137,-0.018937730671130158,-0.011859724446747445,-0.011403465778726328
2021-09-20,-0.017107007363820304,-0.016647183737071112,-0.008771900979297899,-0.008331988766113995,-0.019257708655534358,-0.016438379423550354,-0.013965591166556619,-0.013702864900722152,-0.03329331545513273,-0.03279662600980623,-0.009195916765788254,-0.008718682347203164,-0.021998471448114527,-0.018793156349366298,-0.018411910249679454,-0.018033642954649418
2021-09-21,-0.002108905432231736,-0.002169585216670344,-0.003651508977756745,-0.0034201806568646955,-0.0035906810460668457,-0.0029480860586433553,-0.0023453796779504127,-0.002323367787027297,-0.010663478479630053,-0.010654411083632652,-0.0038874975278374944,-0.003638418984836989,-0.006463627685485525,-0.0054572407952226875,-0.004700816158764989,-0.00461125477806017
2021-09-22,0.008905878341474214,0.008208504605813467,5.936027403057953e-05,-0.00030366432599255715,0.007673939308091852,0.005562730406698569,0.005461107477109821,0.005008794804915387,0.025647581307518146,0.024948780880776796,0.0005238918534037268,0.00011564874453337381,0.0132686016279459,0.010416804773731077,0.010166851905386734,0.00959768093466999
2021-09-23,0.011459114793696431,0.01034359552805047,0.0028674903054838404,0.0022909058267464896,0.007440765861409954,0.004681135212007817,0.007767146721321413,0.006869583378390516,0.01226022390890155,0.011323735803117895,0.0029723461735422147,0.0023787711634306722,0.00764012893796919,0.004787170092754603,0.008062259766139699,0.007174497700776168
2021-09-24,-0.0023443356466225375,-0.0030311090334079176,-0.00222120764498473,-0.0023579418490931262,-0.005444293234696818,-0.005677012979655387,-0.0032002914030862762,-0.0038373524117297536,-0.012367511550657524,-0.01287066736010723,-0.002576475603275836,-0.0026918336690838064,-0.007921344764297154,-0.007841471112815699,-0.0059422705425471525,-0.006492955558435442
2021-09-27,0.00328948149457919,0.0019258665539780416,-0.004127694126572233,-0.004997550036482329,-0.0022802086449937174,-0.00516543399422242,-0.0011787158434127787,-0.0022769291525625763,-0.0024383260660474325,-0.00353628224148363,-0.003946525274308269,-0.004829930515485989,-0.004777680813796873,-0.0074124976619096335,-0.002586307950290157,-0.003619288065044934
2021-09-28,-0.011152180037691915,-0.011418712392672966,-0.005318871620364463,-0.004864325299653546,-0.008135382684335423,-0.005906115717170063,-0.01035642766171638,-0.01035594119852637,-0.014791132484124888,-0.014988155669588743,-0.005404155597573589,-0.004938978498274778,-0.00827624551052573,-0.006001799197351189,-0.011231041185150266,-0.011196657856659475
2021-09-29,0.003919694130095626,0.004283194352061854,0.008973226541485014,0.009103350074720592,-0.0017035807685786284,-0.000413412912035201,0.005655017285232196,0.005950804514715969,0.007466687344714679,0.007745271685822293,0.009008129177588937,0.009135249753278753,0.00017359617864213628,0.0012722414170436174,0.006655996164176895,0.006909861132333977
2021-09-30,-0.010112777369907561,-0.00978245637867001,-0.009534669195663129,-0.009392775590147426,-0.014344020260600773,-0.014727775363558626,-0.0095184033778236,-0.00928275910923325,-0.0017850033793431167,-0.0015674732346569152,-0.009390008258481354,-0.009256333843400315,-0.012030826917525867,-0.012676011552150864,-0.007291848018666216,-0.0071279310025212
2021-10-01,0.012342170182835961,0.011946159119240851,0.012891736276338342,0.012545093495422668,0.007786742813681382,0.00762592275022121,0.010298590693173749,0.009994611887886584,0.02459148163223043,0.024254162350061004,0.013059119951987618,0.012729832920037473,0.01384224280797943,0.013870578400176366,0.013540292601738663,0.013201330163136024
2021-10-04,-0.0027451043939078824,-0.002658179124909927,0.0022167200639360827,0.0021771876178620924,-0.009004550587944922,-0.00843760027361251,-0.001974322074997957,-0.0018453376516178559,-0.004760865119006868,-0.004687457868101362,0.0021617882279007334,0.002131351454818478,-0.007649071764437956,-0.007165865263512756,-0.0022811866495893616,-0.0021535272803080703
2021-10-05,0.005693677902995397,0.005335551988921331,0.0008108875799395842,0.0007562135954419749,0.00868256229328094,0.007511592341073652,0.00406122627242941,0.0038149953313082836,0.011263409404533147,0.010962282864487154,0.0009107787869923868,0.000846191993140516,0.007930347844069777,0.006932941527326691,0.005423802843882772,0.005172611500079192
2021-10-06,0.0010971533003962212,0.0012129059563712593,0.0029210043400076657,0.002775660302532101,0.007134803986346429,0.007523856541909168,0.0029013017055973633,0.0029021908772262103,0.005299640659841376,0.005394103559344294,0.002821323226931254,0.0026647859675278055,0.008562960673029916,0.009016909632716516,0.003986292034475025,0.003976166743362305
2021-10-07,0.008043666617446345,0.008061725379222106,0.008243163129084253,0.00841671929749998,0.006082142843167275,0.006245523306354334,0.007063036769829371,0.0071089176311763215,0.005638156018019544,0.005654355153345461,0.008336146153648756,0.008513222283209774,0.004684712368468028,0.004881533185426868,0.006440364653548013,0.006494676180688565
2021-10-08,-0.0008405341466329583,-0.0012622075150999386,-0.004840588081495447,-0.004710772784134017,-0.0012171403458971868,-0.0018810508092353127,-0.002691060638303642,-0.0028984096335880885,-0.0023150848948262966,-0.0026658087711971777,-0.004920768383461693,-0.004798121207335594,-0.001301216138419577,-0.0019987948513793953,-0.002871087530239418,-0.003069033384598155
2021-10-11,-0.008973806475380097,-0.008993326728416275,-0.008151337987210077,-0.00810053546189326,-0.0040571490423682,-0.0030336146715676765,-0.008738714141069213,-0.00876039175578714,-0.004783810819609662,-0.004802080145375227,-0.00828612489939333,-0.008242991076106683,-0.002970625640783507,-0.0019497251754721462,-0.007545243401318947,-0.007578820837946502
2021-10-12,-0.0007657505468342874,-0.00078171564784163,-0.0009727028152547777,-0.0013119915486055542,0.01209822848043408,0.012513026427576292,0.0003374864083609017,0.00025771571109805733,-0.004723113417267521,-0.004734529135844041,-0.0009724369933037388,-0.001317785210418282,0.01046800285654789,0.01079735069544003,-0.0006365996214328111,-0.0006971749491513225
2021-10-13,0.0032749128553063644,0.0033436146036690843,0.0005042163077237794,0.000312646454915263,0.00973465365473381,0.010016948462238034,0.0037932020078002733,0.0037836600430154656,0.008046235807029638,0.008101214229762257,0.000583059306719531,0.0003861007267845411,0.011022555485417175,0.011350940161179539,0.004888399641592279,0.004871387842279612
2021-10-14,0.012783921551769493,0.01278127759552352,0.008694323284682426,0.008609283386502901,0.02100435568793528,0.02101275931940808,0.012505020776024023,0.012424561751971765,0.012013720336223655,0.012011884631559366,0.00878220996201711,0.008689772751691758,0.019266023485366594,0.019233552816093395,0.012250898595530533,0.012184316448124522
2021-10-15,0.0047869773089702266,0.004211285254126844,-0.0009185053925197282,-0.0010858421600080954,-0.0003927765371634488,-0.0014782068601051676,0.0027020493992504615,0.0022591055523597903,0.007506264442978243,0.007025176673485528,-0.0008137569818612131,-0.0009909438602369461,4.5581949607479845e-05,-0.0008431462792926346,0.0036050277772430965,0.0031687918629345127
2021-10-18,0.00027362495568025166,-0.00019228807849757363,-0.002355218237951418,-0.002514059594248164,0.007735529636627393,0.007731918907062262,-0.001208104534087921,-0.0015493738083778492,-0.0006564281322926673,-0.0010442819377422543,-0.0022269235440930887,-0.0024026198156307833,0.006362051741913609,0.006391531049453139,-0.001434731640081467,-0.001761193214350283
2021-10-19,0.009805851901735373,0.009768520577389132,0.013873038768910245,0.014003052500701748,0.00025617157435342547,0.00018657413173887215,0.010824719770513769,0.010826125877332575,0.010334411223166511,0.01030304640627085,0.013807732168783535,0.01394667439104975,0.0006993370243244509,0.0005738488295021687,0.010980369477664937,0.010975214484804725
2021-10-20,0.00885848761322351,0.009165000292790819,0.010482701983315561,0.01064775357631571,0.0014424882479294229,0.002106967922802543,0.009893355686903294,0.010155320787556158,0.0159194670217044,0.016171546743072248,0.010429037948095545,0.010601853273979948,0.0038577221470158583,0.004564203494129709,0.01155062124331501,0.011771342183029115
2021-10-21,0.0007577563531104439,0.0009735021133604341,0.005088428242877195,0.00508630930654653,-0.0029286095168150708,-0.0031934781098365084,0.003041457652849269,0.0031944201367747546,-0.005106919703657936,-0.004924313775747475,0.0051915788102173035,0.0051952415991533205,-0.004620869902156339,-0.004948620297290782,0.0014453373887556402,0.001623219153322604
2021-10-22,0.0012181275672072393,0.001098029153337074,0.002814337537430348,0.0026296592240168497,0.011481864374858312,0.011270271899324998,0.0016019614880768873,0.0015432907791009672,-0.000560679350684266,-0.0006599214677031749,0.0026626804335541914,0.002475673018804037,0.01099870645482748,0.010778241891772055,0.001121388313903913,0.0010677675537748713
2021-10-25,0.0061577379699742085,0.0059612224403517424,0.003874218310097664,0.004008206553075519,0.012153117233708927,0.012417451468271593,0.004501616245402156,0.004362086451802796,0.00820131279086554,0.008036558318095816,0.003980183153471007,0.004118954547881201,0.010571914698070188,0.010806610270916908,0.005086806142340185,0.004946026047055522
2021-10-26,0.005035039278010809,0.0049475326268799795,0.0001119682114933229,-0.00016385380227424513,0.011737946759481154,0.011452141003114483,0.004768787496432402,0.004664782397428188,0.002038046120345053,0.0019665481334386337,7.739792956975553e-05,-0.00020068068188104548,0.007874278784661942,0.007495352493459214,0.003942081075288511,0.0038618734557724905
2021-10-27,-0.016021570019775676,-0.015409585116891411,-0.009704437743656095,-0.009586045881033302,-0.018582480493451545,-0.018730621791457017,-0.013193424907130503,-0.012722827968421255,-0.02865986108789276,-0.02814378965899168,-0.009975859773676234,-0.009871960432863208,-0.023234224150099562,-0.02358614151617917,-0.01633435555986683,-0.015830771129912404
2021-10-28,0.008177747360443858,0.008180330475868447,0.01774107503423699,0.01745102155255753,0.02015492282458505,0.020545980397706644,0.008553073562858197,0.008589923272352223,0.0162696244242114,0.01626791302311764,0.017794889638366305,0.017513851903653337,0.022794120236971357,0.02319195394474273,0.01067851965132858,0.010686661671623621
2021-10-29,-0.0029640878507516404,-0.0031118256531646477,-0.0011945815666429133,-0.0012510098701855256,0.0046397243127513955,0.004684845399479219,-0.0029485543954605223,-0.003063417618660098,0.0023780289284411485,0.0022523512549600835,-0.0012000283848084825,-0.0012655774138506809,0.004151895395973047,0.004179566306755367,-0.0016470571871084918,-0.0017714017248670372
2021-11-01,0.007461175731891199,0.0074495744620572965,0.004646668063131479,0.0045081777604554,0.0026941920321205837,0.0025305208978932616,0.005518287273023298,0.005402270079218936,0.005496539455518862,0.005530336113564166,0.004706523330174838,0.004551833658341688,0.0031984905054785366,0.0029500697247789543,0.0051042259274046075,0.004995744952426193
2021-11-02,0.004540063787491218,0.0041118726972903565,0.004401405312856659,0.004637504034241989,0.01007104227499763,0.010608854257779849,0.004858494456964989,0.0046969390668003055,0.009294275797061708,0.008823383328672853,0.004474427985458864,0.004708646498117579,0.011041086230478,0.011520705116062768,0.0059819130637558116,0.0058076905700160655
2021-11-03,0.005006007983429447,0.004196063077813411,0.0006414685040134159,2.609228475086629e-05,-0.004106572532968122,-0.005272210016321676,0.004723040619565155,0.003983366988212609,0.006961779327564758,0.006237403991505638,0.0004890913096758807,-0.00014110947960615356,-0.003474432203373539,-0.004715084997505964,0.004959000083320634,0.004223123703628735
2021-11-04,0.004566805541999331,0.003975875696072667,0.00017803851156078358,-0.00022425746804705885,0.005056518522249527,0.0041063557829242175,0.0036968109628602664,0.0031473816607976535,-0.00045417958845015463,-0.0008302635892961292,0.0003335325876632925,-7.973896041624838e-05,0.001600989004896943,0.0010243198094317498,0.0022954967709944685,0.001821973769621631
2021-11-05,0.004317548129979447,0.004618467255148816,-0.011042754497012752,-0.010153793585476151,-0.013692159937092658,-0.014505800164740687,0.00045236241754099157,0.0007498050504480109,0.0018977906685878805,0.002206940132134067,-0.011296389392666181,-0.010392326171731003,-0.013397256753597896,-0.014567554715311092,5.6950333061216846e-05,0.00031963350778963217
2021-11-08,0.0037433371955652994,0.003653769515038202,0.00029274153883459707,-0.00027818990369772925,0.00961487996224488,0.008930835904570226,0.0016535174281885267,0.001506279989100436,0.013160514517736173,0.012862919527445192,0.000675546168805267,7.017212755916461e-05,0.010109249304058392,0.009462021677640908,0.0037379529769742594,0.003561357445036691
2021-11-09,-0.0007145187867039059,-0.0005806104863177605,0.0007256028938651025,0.0009473884541244479,-0.0029730717154913566,-0.002220931494405024,0.00034417500070146824,0.0004936303401831054,0.009076821272139917,0.008957492258331243,0.000710776821626128,0.0009398385188624505,-0.00015112874373726627,0.00039758458569924554,0.00236434592739446,0.00245648530985331
2021-11-10,-0.007127343452293766,-0.007681916304547773,0.0015879086272140386,0.0014991840178924724,-0.0064156532323504725,-0.0058715612601617515,-0.0034970777130426465,-0.0039002284944499666,-0.014626270437855953,-0.014913340343248184,0.0013824290802375537,0.0013041126055810147,-0.007845632702340163,-0.007120506850109321,-0.0050982509137640405,-0.005447675384305053
2021-11-11,0.0010659591267172446,0.0009642270243960263,0.001618236471890767,0.0017559056341205222,0.0073187492758132015,0.006957865444875239,0.0004824372598035807,0.0005087775240289387,0.0028182639518571843,0.002691665586928126,0.0018491363953164358,0.00197534294527139,0.006432559891198945,0.006189318999934388,0.000797093138990067,0.0008292675763924965
2021-11-12,0.002158136556547572,0.0020609690170372646,0.0019938907775603415,0.0020513384070108285,0.0033592547122882886,0.002903066070346581,0.002270627145894004,0.0021811184954568298,-0.0017091093745052724,-0.0016990515186568757,0.0021037199606789977,0.002154424649120787,0.0025060266535672105,0.0020921025170846236,0.0013858583432203328,0.0013288584752313344
2021-11-15,-0.000857079697434908,-0.0007208334947934926,-0.002331746847458422,-0.002148902970692793,0.0022607147516313306,0.0029570195604747946,-0.001512403811614658,-0.001524153619001762,-0.0031997942733267997,-0.0030303421319796014,-0.002394092026436945,-0.002205272511583075,0.002324333305817738,0.0029965619516195735,-0.001995540840336591,-0.0019824484152038907
2021-11-16,-4.3818578374865274e-05,-0.0005531003814635441,-0.005631318786492345,-0.006183576037365511,-0.0027622619940678946,-0.0037490924579131417,-0.0009967824199951724,-0.0015122160162525924,-0.014269076752689023,-0.014359229274125411,-0.005432455962870492,-0.006005185068071203,-0.006761158478443231,-0.007374415533405277,-0.004316900189422585,-0.004716322562598492
2021-11-17,-0.006410498431443284,-0.006139359938053964,-0.00272751605307753,-0.0015487382936219699,-0.00765426599943011,-0.0052188783726216485,-0.004563021209193381,-0.0040314677457359204,-0.004503910391576135,-0.0043219612125705,-0.002786597052252855,-0.001582659233371717,-0.00537570654136466,-0.003118285887262961,-0.004065051958637841,-0.003556748244509764
2021-11-18,-0.0012952494090488886,-0.0016784848228684156,-0.0021951912824773583,-0.002444495106920794,0.009113832021313127,0.008604379695012267,-0.0018996526381707657,-0.002169891601669526,-0.012178625840402222,-0.012242238225491076,-0.0021431270982953253,-0.002384795150754397,0.006032212185324022,0.005773839773118251,-0.004543999110587141,-0.004719208960861467
2021-11-19,-0.008108011963673636,-0.009134929528501447,-0.007494008197351328,-0.007496227437059735,-0.008057114211309098,-0.009165012876889353,-0.005870101985056451,-0.006475513648864277,0.0016083130038162291,0.0005188290527393992,-0.007661709164169155,-0.00767384316055303,-0.007270980627229541,-0.008397885508854872,-0.003854686631842043,-0.0044918008611060725
2021-11-22,0.0021290502357046793,0.0022682699055731675,0.0043375142365084576,0.0036116738820313947,0.004636611580877466,0.004156870128824107,0.00015303885429421264,6.800585701038898e-05,-0.0043254668527288875,-0.004056330689408853,0.004165742693061866,0.0034487504672903197,0.0021797620065030924,0.0018052087326312371,-0.0012121958335448056,-0.001262166541720857
2021-11-23,0.007614035389942484,0.008233466457160988,0.006670705896124855,0.006507838555646419,0.012067359806751596,0.011991226767887542,0.006283154680072626,0.006655326020468867,0.010080833081749263,0.010541156038308025,0.006612847236084993,0.006462335616457669,0.012297103218318303,0.01208025932609591,0.007011783929942363,0.007337154067330895
2021-11-24,0.0015933253638177255,0.001972061000676852,-0.0014410241549084723,-0.0009940345311858067,0.004737938519890738,0.005891770510134483,0.0013833173399478216,0.001810290324192244,-0.002837992481822486,-0.0024161402717013548,-0.0012720399451904897,-0.0008229445787168191,0.004333772864697325,0.005499798907464372,0.0003492209757697492,0.0008068713878381727
2021-11-26,-0.02190708025971444,-0.022520109719968772,-0.01452854110110566,-0.014613305223877533,-0.02795241876401773,-0.028485009455460668,-0.018346955904941672,-0.018748632374029017,-0.029338476707881752,-0.029676087032721274,-0.014512827487630307,-0.014609857667090604,-0.030875403173471535,-0.031049780706878725,-0.020280434184234454,-0.020617896495672482
2021-11-29,0.0071002398395622725,0.00702045652540051,-0.0010035733778304802,-0.00018248413248780036,0.013019344614602715,0.013411433657050312,0.00677275802735382,0.0068679891739516575,0.008916650891831267,0.008806914317047491,-0.0009313878511097477,-9.894056157228395e-05,0.013816410440237709,0.014060920256575581,0.007150842195233533,0.007249310102615429
2021-11-30,-0.022736652197169208,-0.022762220517989398,-0.021956493620836293,-0.0222977901216317,-0.017336174053947394,-0.017022763978496187,-0.022296982230032642,-0.022371553506414343,-0.018449366912494755,-0.018572117040975524,-0.021864821121213955,-0.022205495396739383,-0.017004357512412825,-0.016682496738392748,-0.02139150968641473,-0.021480446221161596
2021-12-01,-0.013137975243081345,-0.013536400581534814,-0.011662055336882327,-0.011821282300009835,-0.010188595693822704,-0.010092029746196293,-0.01189315574083482,-0.01218323692497131,-0.011750985011291239,-0.01210059243207459,-0.011739176595248391,-0.011891338536823629,-0.010331648373513459,-0.010168296405555588,-0.011545477896459742,-0.011820086786065626
2021-12-02,0.021514026022957156,0.02143365231375023,0.013851438143161952,0.014179907716279973,0.025706004190600536,0.025770302640708433,0.01960138619441007,0.019720452074929763,0.018424546320772135,0.018391853108528207,0.01383591673200853,0.014166965617592423,0.027775939414732758,0.027621489369708315,0.019033240237305748,0.01916513009227067
2021-12-03,-0.0009151530011433471,-0.0014310705609971747,0.009163673361410206,0.008687455867375841,-0.00750075127772716,-0.007462214987116019,0.0016433608652378986,0.0010630260483634152,-0.00989665005268462,-0.010227435327718585,0.00913410855894102,0.008648309264594029,-0.010212992560764871,-0.009812484550080046,-0.00037495427199977116,-0.0008656786978426867
2021-12-06,0.013552429844853974,0.013109378556455676,0.010756375298767383,0.010734837258602633,0.006931277733218569,0.006778724619987685,0.013137323146145973,0.012864327558010332,0.017967098671794034,0.017547862008954834,0.010684337413805575,0.010654474301734594,0.007931304659021473,0.007700724276064144,0.014134650992325328,0.013856283932123252
2021-12-07,0.014952137327276696,0.015430673055691513,0.002775192889423543,0.002940236611610395,0.022406375170875594,0.021938223375265447,0.011898335597458278,0.012420397708703422,0.011524713550818213,0.011962583033554953,0.002808490779438102,0.002974357009943843,0.020985462982514996,0.020530792908410263,0.01120649090410762,0.011700171465784268
2021-12-08,-0.0005769049565259764,-0.0006503346890570555,0.0007698234493705805,0.0009309600184197295,-0.0019410370643027325,-0.001308214294365823,5.218465824905106e-05,1.911552373606527e-05,0.005738811185586795,0.005607090736572567,0.0007822655529744938,0.0009506694498477362,-0.0013620493575216323,-0.0007301798336724631,0.0013538260457580248,0.001297459571044401
2021-12-09,-0.006819833181712462,-0.0072670403654889046,-0.0024095852000729323,-0.002623591177959887,-0.007975680280700862,-0.008353313128477383,-0.005798745756760045,-0.006278300210844058,-0.017306547344091622,-0.017563169750699607,-0.0025039702518534807,-0.00270787675492667,-0.009872878438645968,-0.009962684185904727,-0.008013914797783413,-0.008410919514494845
2021-12-10,0.005428423454781843,0.005489035989050219,0.007910422972891244,0.00824869250758722,0.005306248278685647,0.00595997526927451,0.005980249959383343,0.006168981190152576,-0.0017509506946767062,-0.0016203090454714455,0.00785729613092875,0.008194789643449015,0.004180863664257282,0.005020359886033897,0.004418154733756659,0.004640466838801743
2021-12-13,-0.006038152907783944,-0.005009103520055103,0.006165704378833016,0.006824487426792188,-0.005950056322786499,-0.004196435099925278,-0.0011498038575088949,-0.00026585456762256217,-0.018475000626454328,-0.017476931466445283,0.005986635200613764,0.0066388669929874885,-0.008302745631343625,-0.006147430409450825,-0.004060020265453992,-0.0031072921815198384
2021-12-14,-0.0019345036185553586,-0.0022781388222553457,-0.00027168822095521134,-0.00031108239989918697,0.0017579557873994255,0.0012520371147106025,-0.0024445538055782798,-0.00287060351153413,0.00037317725438743227,6.0455701518832394e-05,-0.00027821217682204324,-0.00030542480488940024,0.001671454019335544,0.0011610311751280749,-0.0019322199740782612,-0.0023522341137275225
2021-12-15,0.008657972774681654,0.009661172152610295,0.012053902217538893,0.012674306408649388,0.018549810839704625,0.02079764777927119,0.010194898675802968,0.010886045791930291,0.01533648303075982,0.016099909890757817,0.012186201006420054,0.012821377103206428,0.02114511000260975,0.02308319138826802,0.011618672256437554,0.012246468270687776
2021-12-16,0.004803852555990486,0.003840097829607955,0.010456674771740938,0.009815126006275338,0.0008341637770333209,-0.0003428486771988692,0.006102865446765321,0.005313336045932816,-0.0014557751549373465,-0.0021909269070769476,0.010468571950485303,0.009810649677152006,-0.0007885381887083652,-0.0017342745375080832,0.004865904673741984,0.0041582497811086935
2021-12-17,-0.012437317144134916,-0.011952141942497302,-0.012441021532531512,-0.012214847540762304,-0.014230932523988915,-0.013211631682543391,-0.01153530341160558,-0.011126128459793687,-0.014493090540587993,-0.01406496373034847,-0.012391958707151277,-0.012164531587621869,-0.01505522191120527,-0.013872415834458892,-0.012079051287356054,-0.011662683321089622
2021-12-20,-0.008131606148534013,-0.00787284049315262,0.0018534528059516093,0.00196244293167218,-0.005130134949542906,-0.003566637415247719,-0.005068269774415946,-0.0048915725197165045,-0.00632234933448746,-0.006126395901634149,0.0018432047914620866,0.0019558959507736872,-0.003936907568787071,-0.002456341122322537,-0.004693391201015232,-0.0045240722495744025
2021-12-21,0.01462265780225411,0.014146912338577221,0.0032168136331043808,0.002998581671678829,0.009079375395450806,0.007686039853588427,0.010296276780132665,0.00992997015588585,0.017718322151441344,0.017286480738595598,0.003352435359012338,0.003128524245808677,0.009342851532759803,0.007813869968148817,0.011082772746626536,0.010689292631384562
2021-12-22,0.0059381861769704026,0.006002006958049795,0.006390223778939521,0.006402595075157114,0.009137196652309158,0.009280308494320988,0.005921882207630085,0.006006347033654834,0.005884459350951686,0.005938360707969639,0.006389385801638112,0.006401008284208196,0.009482518462372497,0.009599889303611324,0.005838592695804257,0.005923573021680585
2021-12-23,0.005000741890955203,0.004952951929365438,0.0015670409454706855,0.0012848490087508605,-0.00013750403812308993,-0.0007135424448831271,0.004052187443046214,0.003901893847196795,0.01298087177425178,0.012852014498652569,0.00160769386666564,0.0013238466521542495,0.002231756322511359,0.0013516973261170325,0.005798960127631349,0.005604864999099576
2021-12-27,0.012643323884424486,0.013094442509722585,0.010528381825593385,0.010953334667742303,0.019956520612513535,0.020346128538388825,0.01195229731998696,0.012501070085624394,0.011695336888605875,0.01208267298345099,0.010545579757488332,0.010969379526290271,0.02026264633091893,0.02057018973314316,0.011683670729902533,0.012212021131417382
2021-12-28,0.0017823302262577135,0.0017528565046423534,0.004705583462199046,0.004808616193696201,-0.0027792850993385325,-0.002458313891028119,0.0026840417270675735,0.002696186208757382,-0.009558348712256833,-0.009456565946091604,0.004644535981884224,0.00474457008480732,-0.004281885654762962,-0.0037530378710756316,0.00020428068880198966,0.00028178962623895935
2021-12-29,0.00038045048004864434,0.0006106403235028263,0.0012790481321156239,0.0013466132031663353,0.001564050035563738,0.001928727173869022,0.0013686703912638661,0.0015393361290826863,-0.004461703030257021,-0.004215481733319815,0.0012350079635970687,0.001295868988328327,0.00030511978721675914,0.0008193827521261593,0.00031222739191028666,0.0005112396524836753
2021-12-30,-0.001522675024277136,-0.0014954944400646598,0.0007181005500621609,0.0006273196304437224,-0.0038748303009714406,-0.003615170303027312,-0.000596074604096327,-0.0005583221116737067,0.0015601369410051648,0.0015484780534121784,0.0007115074761432215,0.0006177618733457394,-0.0032414378314900433,-0.0030372338659350032,5.161140191038991e-05,7.618150477318206e-05
2021-12-31,-0.001103778985073085,-0.0010817415148124704,-0.000755703137549951,-0.00043726363972889986,2.077110865282203e-05,0.0003708751831053883,-0.0010428873689053851,-0.0009177589923802966,-0.003464394306561567,-0.0034196782786688035,-0.000829355939756871,-0.0005099843120191239,-0.0006960164497560893,-0.00023467343216420117,-0.0015975561774907749,-0.0014600755865509267
2022-01-03,0.007893532580496581,0.007476841937796741,0.0012186683549004203,0.0003785473234358948,-0.009599471603591266,-0.01039973364241629,0.003727418234442431,0.0032332143737836302,0.003123160162046699,0.0030770923921209343,0.001331876744582476,0.0004795791860085645,-0.010560672101236238,-0.011276420127315293,0.0026855056367574943,0.0022861139670733188
2022-01-04,0.008287326862424099,0.00873170996126027,-0.00020231310605119948,-0.0003486864048449791,8.321010152332253e-05,-5.086227214097213e-06,0.004463101395454526,0.004643049779980937,0.004945424476565641,0.005540749032171218,-0.00023543590086582073,-0.00037560788057503934,8.661395820215315e-05,2.8170329349233168e-05,0.003959488086999359,0.004171924503676929
2022-01-05,-0.009811024567845612,-0.009532604361541089,-0.0010261361462872336,-0.0006465208407436015,-0.008311892416321869,-0.008074058176036555,-0.00877307741435141,-0.008555250235252368,-0.018520541664949267,-0.017711783596320717,-0.0011100526387751537,-0.0007052211156872319,-0.00932128269623935,-0.009003288523377475,-0.010719798470986305,-0.010364612320934236
2022-01-06,0.000596376931055134,0.0009505177586050994,-0.004057402508258118,-0.0036813567689536622,0.0018038219863070102,0.0020238122643080163,-0.0011189098435693465,-0.0007587534210351092,0.0003515469813984874,0.0006666787720873872,-0.004071677804453365,-0.0036945424757090766,0.002696117036408084,0.002874946921514637,-0.0010884858278292014,-0.0007349229682391216
2022-01-07,0.0013930725716407816,0.001932503235370097,0.004297889031153367,0.003948976044816314,-0.014785257139746983,-0.014402139335301073,0.0017894829312029184,0.0021066140417204658,-0.005573185878732739,-0.004658879898724983,0.004331462989109612,0.003983111799042569,-0.015672184250678046,-0.015262594583633318,0.00019039371261635153,0.0006068279742160156
2022-01-10,-0.006524926800297903,-0.0064893644104681986,-0.0010821797058141666,-0.0006151243658227674,0.0030522477795468187,0.0033427383415099675,-0.005886357876304372,-0.0056645149250175416,-0.010468008645634555,-0.010178257178158862,-0.0010284203448490427,-0.0005636451069758955,0.002506122583906688,0.0028912574139398632,-0.0068754368200091955,-0.006575670179422581
