,equity_equal_weight,equity_min_variance,equity_max_sharpe,equity_risk_parity,crypto_equal_weight,crypto_min_variance,crypto_max_sharpe,crypto_risk_parity,combined_equal_weight,combined_min_variance,combined_max_sharpe,combined_risk_parity
2021-09-07,-0.010009097258011456,-0.014019646265244734,-0.007926918019666884,-0.011232144957254848,-0.16764027258755143,-0.11496783932971365,-0.12911977445511724,-0.16138321786987356,-0.03628095981293478,-0.014629371416884047,-0.016025076176977054,-0.01843952446547693
2021-09-08,-0.0019721439613384524,0.004963876233539112,-0.0015057101107780468,0.0010132408513981095,0.0004307836574903973,-0.010361758368008627,-0.0057115156820725585,0.0015778629670352695,-0.0015716560248669775,0.005164902892700977,-0.0009339796595198499,0.001347586611826332
2021-09-09,-0.006242056306770115,-0.011106670168169245,-0.007234026454055053,-0.007947353745141647,0.002673009912500279,0.0032689471882666513,0.009613886433875073,0.0024102576876858664,-0.004756211936891716,-0.011102813121939843,-0.006474618242837636,-0.0075490568389507025
2021-09-10,-0.003712271977980051,-0.0069199503045534365,-0.0024874143716671587,-0.00445534955982671,-0.042101786452271174,-0.03615819739392132,-0.052796542516435674,-0.04181253339018069,-0.010110524390361902,-0.007100380749911853,-0.0053564286802625805,-0.0063020854840853124
2021-09-11,,,,,0.029784970815188095,0.00894594145027574,0.07769751222406397,0.028591540734378834,,,,
2021-09-12,,,,,0.03900898067552668,0.02207442967661745,-0.0045117031577273925,0.0387488259491767,,,,
2021-09-13,0.005540850199334926,-0.00032880687462767384,-0.004024787881677827,0.0026906743245710585,-0.043186748837215544,-0.02529007790902937,-0.060732491643908634,-0.04153487334274354,-0.0025804163067568177,-0.0005268282877089888,-0.006102420097398325,0.0006395337433057437
2021-09-14,-0.009594622715975656,-0.005400688589685188,-0.011837069466498961,-0.008038052024074517,0.03937859648466578,0.046129585855241524,0.008843853137980383,0.0407974229919417,-0.0014324195158687495,-0.00507970755663833,-0.009704697911735716,-0.005598908950902067
2021-09-15,0.008697701909292485,0.002376042640839524,0.007474882381096114,0.005685289151293695,0.033761799679333064,0.027038998549838565,0.04476242634733423,0.03351175055507974,0.012875051537632581,0.0026286344847141108,0.008925619960212237,0.0070167196991114
2021-09-16,-0.004843745212585662,-0.004756998847914133,-0.006269380872209827,-0.004672183189737718,-0.02260339800954957,-0.008971147157765046,-0.027208818461555043,-0.021377193454371144,-0.007803687345412979,-0.004854866213719038,-0.0073772695051246605,-0.005545589361979959
2021-09-17,-0.011501394104243307,-0.00808898604718774,-0.01895939465227635,-0.010991338830188768,-0.02821032375523107,-0.015879921400362713,-0.03267810647306826,-0.02893035058046149,-0.014286215712741267,-0.00829670459433173,-0.0187660346316137,-0.011859724446747445
2021-09-18,,,,,0.014642044853208722,0.019648548977488148,0.01014054638719624,0.014698356436106015,,,,
2021-09-19,,,,,-0.035910362635661094,-0.02242002909934056,-0.03544062569887041,-0.03412025933830614,,,,
2021-09-20,-0.017107007363820304,-0.008771900979297899,-0.019257708655534358,-0.013965591166556619,-0.11422485591169482,-0.0960486372694642,-0.10094951566384208,-0.11210667655630552,-0.03329331545513273,-0.009195916765788254,-0.021998471448114527,-0.018411910249679454
2021-09-21,-0.002108905432231736,-0.003651508977756745,-0.0035906810460668457,-0.0023453796779504127,-0.05343634371662165,-0.052079562649630186,-0.04561505555978021,-0.053126804963335196,-0.010663478479630053,-0.0038874975278374944,-0.006463627685485525,-0.004700816158764989
2021-09-22,0.008905878341474214,5.936027403057953e-05,0.007673939308091852,0.005461107477109821,0.10935609613773782,0.07636189086021997,0.1334601912386574,0.10575322191639644,0.025647581307518146,0.0005238918534037268,0.0132686016279459,0.010166851905386734
2021-09-23,0.011459114793696431,0.0028674903054838404,0.007440765861409954,0.007767146721321413,0.01626576948492713,0.029247718452455614,0.02426350775169346,0.017819209001451442,0.01226022390890155,0.0029723461735422147,0.00764012893796919,0.008062259766139699
2021-09-24,-0.0023443356466225375,-0.00222120764498473,-0.005444293234696818,-0.0032002914030862762,-0.06248339107083246,-0.049511663516018455,-0.0362161793589552,-0.061432445690343916,-0.012367511550657524,-0.002576475603275836,-0.007921344764297154,-0.0059422705425471525
2021-09-25,,,,,-0.004266625386774614,-0.002899307924787305,0.005087963953833539,-0.0041318781493123145,,,,
2021-09-26,,,,,-0.006350457317357295,0.015260524610607326,-0.021523729596393096,-0.004023453865845911,,,,
2021-09-27,0.00328948149457919,-0.004127694126572233,-0.0022802086449937174,-0.0011787158434127787,-0.031077363869180547,-0.025186385032684434,-0.034831029986587006,-0.030765399946916145,-0.0024383260660474325,-0.003946525274308269,-0.004777680813796873,-0.002586307950290157
2021-09-28,-0.011152180037691915,-0.005318871620364463,-0.008135382684335423,-0.01035642766171638,-0.032985894716289745,-0.03032567811437622,-0.04002042664327635,-0.033239401934272834,-0.014791132484124888,-0.005404155597573589,-0.00827624551052573,-0.011231041185150266
2021-09-29,0.003919694130095626,0.008973226541485014,-0.0017035807685786284,0.005655017285232196,0.025201653417809958,0.01384488960638644,0.013471193074013527,0.02407363326303061,0.007466687344714679,0.009008129177588937,0.00017359617864213628,0.006655996164176895
2021-09-30,-0.010112777369907561,-0.009534669195663129,-0.014344020260600773,-0.0095184033778236,0.03985386657347911,0.053483867900552554,0.029096616934200095,0.0417939736956536,-0.0017850033793431167,-0.009390008258481354,-0.012030826917525867,-0.007291848018666216
2021-10-01,0.012342170182835961,0.012891736276338342,0.007786742813681382,0.010298590693173749,0.08583803887920276,0.0990240267503626,0.07842288565677355,0.08639774499308596,0.02459148163223043,0.013059119951987618,0.01384224280797943,0.013540292601738663
2021-10-02,,,,,0.01314684618977272,-0.00489024568108555,0.006057996876329786,0.012537152619628173,,,,
2021-10-03,,,,,0.016058019141841507,0.009989849582208263,0.002213654242072086,0.014448238431175622,,,,
2021-10-04,-0.0027451043939078824,0.0022167200639360827,-0.009004550587944922,-0.001974322074997957,-0.0148396687445018,0.015795185286929754,-0.026552064259527546,-0.012605592079472155,-0.004760865119006868,0.0021617882279007334,-0.007649071764437956,-0.0022811866495893616
2021-10-05,0.005693677902995397,0.0008108875799395842,0.00868256229328094,0.00406122627242941,0.03911206691222192,0.04807589045904212,0.024674921895689365,0.0397890638140923,0.011263409404533147,0.0009107787869923868,0.007930347844069777,0.005423802843882772
2021-10-06,0.0010971533003962212,0.0029210043400076657,0.007134803986346429,0.0029013017055973633,0.02631207745706715,0.06871682421891788,-0.004072602698440743,0.031301530477930564,0.005299640659841376,0.002821323226931254,0.008562960673029916,0.003986292034475025
2021-10-07,0.008043666617446345,0.008243163129084253,0.006082142843167275,0.007063036769829371,-0.00638939697911447,-0.024947644638949985,0.017744939704550114,-0.007496526038947729,0.005638156018019544,0.008336146153648756,0.004684712368468028,0.006440364653548013
2021-10-08,-0.0008405341466329583,-0.004840588081495447,-0.0012171403458971868,-0.002691060638303642,-0.00968783863579299,0.0019897780035118256,-0.015861457848824076,-0.009020157404562102,-0.0023150848948262966,-0.004920768383461693,-0.001301216138419577,-0.002871087530239418
2021-10-09,,,,,0.039018902838405284,0.01695184950001217,0.019733980354485554,0.03522479474026255,,,,
2021-10-10,,,,,-0.039372271971353526,-0.007578839090598111,-0.035024660451425486,-0.036696356771667604,,,,
2021-10-11,-0.008973806475380097,-0.008151337987210077,-0.0040571490423682,-0.008738714141069213,0.01616616745924252,0.048007150877154695,-0.0023827297987754526,0.01971354622090833,-0.004783810819609662,-0.00828612489939333,-0.002970625640783507,-0.007545243401318947
2021-10-12,-0.0007657505468342874,-0.0009727028152547777,0.01209822848043408,0.0003374864083609017,-0.02450992776943369,-0.02404740744296128,-0.024368883047218872,-0.024639880346326783,-0.004723113417267521,-0.0009724369933037388,0.01046800285654789,-0.0006365996214328111
2021-10-13,0.0032749128553063644,0.0005042163077237794,0.00973465365473381,0.0037932020078002733,0.03190285056564601,0.025131410558320987,0.02678290916602181,0.03274972318651424,0.008046235807029638,0.000583059306719531,0.011022555485417175,0.004888399641592279
2021-10-14,0.012783921551769493,0.008694323284682426,0.02100435568793528,0.012505020776024023,0.008162714258494455,0.003963141746512976,-0.0004012979548995461,0.008551307203467784,0.012013720336223655,0.00878220996201711,0.019266023485366594,0.012250898595530533
2021-10-15,0.0047869773089702266,-0.0009185053925197282,-0.0003927765371634488,0.0027020493992504615,0.021102700113018333,0.06886679247258747,0.013907540907845272,0.02546167307115592,0.007506264442978243,-0.0008137569818612131,4.5581949607479845e-05,0.0036050277772430965
2021-10-16,,,,,0.002720576167623345,-0.011075786962628354,-0.013102818715931447,0.002682801106008354,,,,
2021-10-17,,,,,-0.015497446977474582,0.010184294991756555,-0.012239659784569439,-0.012700547899909948,,,,
2021-10-18,0.00027362495568025166,-0.002355218237951418,0.007735529636627393,-0.001208104534087921,-0.005306693572157262,0.004206052862999743,-0.012624807021769891,-0.004725717756299751,-0.0006564281322926673,-0.0022269235440930887,0.006362051741913609,-0.001434731640081467
2021-10-19,0.009805851901735373,0.013873038768910245,0.00025617157435342547,0.010824719770513769,0.012977207830322194,0.035874090747191736,-0.0026924770835470113,0.014981585736021836,0.010334411223166511,0.013807732168783535,0.0006993370243244509,0.010980369477664937
2021-10-20,0.00885848761322351,0.010482701983315561,0.0014424882479294229,0.009893355686903294,0.051224364064108824,0.0316153890216762,0.038693975223628066,0.05045352153564736,0.0159194670217044,0.010429037948095545,0.0038577221470158583,0.01155062124331501
2021-10-21,0.0007577563531104439,0.005088428242877195,-0.0029286095168150708,0.003041457652849269,-0.034430299987499836,-0.053889724860301504,-0.01653203957687856,-0.03646025358312627,-0.005106919703657936,0.0051915788102173035,-0.004620869902156339,0.0014453373887556402
2021-10-22,0.0012181275672072393,0.002814337537430348,0.011481864374858312,0.0016019614880768873,-0.009454713940141793,-0.024019039988681105,0.0013251927247768143,-0.010918744619756539,-0.000560679350684266,0.0026626804335541914,0.01099870645482748,0.001121388313903913
2021-10-23,,,,,0.019371535732781185,0.015646912953516206,0.011542726035488836,0.019722035870193416,,,,
2021-10-24,,,,,-0.014741306991866012,-0.008846946438067526,-0.018912661828097987,-0.01492292674726801,,,,
2021-10-25,0.0061577379699742085,0.003874218310097664,0.012153117233708927,0.004501616245402156,0.018419186895322202,0.03431866665863833,0.008600556216651218,0.02056949216685504,0.00820131279086554,0.003980183153471007,0.010571914698070188,0.005086806142340185
2021-10-26,0.005035039278010809,0.0001119682114933229,0.011737946759481154,0.004768787496432402,-0.012946919667983725,-0.040166305139864335,-0.008052422859265997,-0.015103243396287548,0.002038046120345053,7.739792956975553e-05,0.007874278784661942,0.003942081075288511
2021-10-27,-0.016021570019775676,-0.009704437743656095,-0.018582480493451545,-0.013193424907130503,-0.09185131642847817,-0.03298925962427826,-0.10384935478514594,-0.08627859635354763,-0.02865986108789276,-0.009975859773676234,-0.023234224150099562,-0.01633435555986683
2021-10-28,0.008177747360443858,0.01774107503423699,0.02015492282458505,0.008553073562858197,0.056729009743049105,0.04225188562179702,0.048775988401085,0.05556620871827012,0.0162696244242114,0.017794889638366305,0.022794120236971357,0.01067851965132858
2021-10-29,-0.0029640878507516404,-0.0011945815666429133,0.0046397243127513955,-0.0029485543954605223,0.029088612824405093,0.026826592949989216,0.01628724577778825,0.02953285882231463,0.0023780289284411485,-0.0012000283848084825,0.004151895395973047,-0.0016470571871084918
2021-10-30,,,,,-0.010681812392085377,-0.006987572168332706,-0.023957763496754093,-0.01112248509340766,,,,
2021-10-31,,,,,0.014693243654273571,-0.00915363667674669,0.011009156220446112,0.011874865225806082,,,,
2021-11-01,0.007461175731891199,0.004646668063131479,0.0026941920321205837,0.005518287273023298,-0.004326641926342823,-0.004933202948401674,-0.0041488760960138645,-0.0035688131167342105,0.005496539455518862,0.004706523330174838,0.0031984905054785366,0.0051042259274046075
2021-11-02,0.004540063787491218,0.004401405312856659,0.01007104227499763,0.004858494456964989,0.033065335844914154,0.037038126470746474,0.038460482129120566,0.03395457971959208,0.009294275797061708,0.004474427985458864,0.011041086230478,0.0059819130637558116
2021-11-03,0.005006007983429447,0.0006414685040134159,-0.004106572532968122,0.004723040619565155,0.01674063604824131,-0.0038231125611341925,0.006214857693171332,0.015430784162469485,0.006961779327564758,0.0004890913096758807,-0.003474432203373539,0.004959000083320634
2021-11-04,0.004566805541999331,0.00017803851156078358,0.005056518522249527,0.0036968109628602664,-0.02555910524069758,-0.02387235201866076,-0.025302656333479723,-0.025364055324398775,-0.00045417958845015463,0.0003335325876632925,0.001600989004896943,0.0022954967709944685
2021-11-05,0.004317548129979447,-0.011042754497012752,-0.013692159937092658,0.00045236241754099157,-0.010200996638369953,-0.005467860551944663,-0.010281189883247749,-0.00989854094486644,0.0018977906685878805,-0.011296389392666181,-0.013397256753597896,5.6950333061216846e-05
2021-11-06,,,,,-0.004239194414665415,0.00660716968378331,-0.0015110773691474396,-0.002842068392940847,,,,
2021-11-07,,,,,0.023886360748030924,0.02905670810382518,0.02049652078032949,0.023495344658973148,,,,
2021-11-08,0.0037433371955652994,0.00029274153883459707,0.00961487996224488,0.0016535174281885267,0.060246401128590546,0.0662913281257004,0.0449026749704275,0.06132175269688174,0.013160514517736173,0.000675546168805267,0.010109249304058392,0.0037379529769742594
2021-11-09,-0.0007145187867039059,0.0007256028938651025,-0.0029730717154913566,0.00034417500070146824,0.058033521566359034,-0.00899249432805372,0.04188546463729888,0.053645326829552725,0.009076821272139917,0.000710776821626128,-0.00015112874373726627,0.00236434592739446
2021-11-10,-0.007127343452293766,0.0015879086272140386,-0.0064156532323504725,-0.0034970777130426465,-0.052120905365666895,-0.029290465443891325,-0.04917667188940033,-0.04900836161581242,-0.014626270437855953,0.0013824290802375537,-0.007845632702340163,-0.0050982509137640405
2021-11-11,0.0010659591267172446,0.001618236471890767,0.0073187492758132015,0.0004824372598035807,0.011579788077556885,-0.00015233558695151644,0.00904244349361565,0.010733508206258988,0.0028182639518571843,0.0018491363953164358,0.006432559891198945,0.000797093138990067
2021-11-12,0.002158136556547572,0.0019938907775603415,0.0033592547122882886,0.002270627145894004,-0.021045339029769496,-0.012254870195194265,-0.019559946873093682,-0.020699714061296916,-0.0017091093745052724,0.0021037199606789977,0.0025060266535672105,0.0013858583432203328
2021-11-13,,,,,0.012155992174102794,0.004674467181935058,0.007742365959083263,0.011035162926983342,,,,
2021-11-14,,,,,0.011670347080749634,0.014929260758201088,-0.004302112495917539,0.012891084055525732,,,,
2021-11-15,-0.000857079697434908,-0.002331746847458422,0.0022607147516313306,-0.001512403811614658,-0.014913367152786263,-0.028789689563929126,-0.02076418047776448,-0.015844329032827977,-0.0031997942733267997,-0.002394092026436945,0.002324333305817738,-0.001995540840336591
2021-11-16,-4.3818578374865274e-05,-0.005631318786492345,-0.0027622619940678946,-0.0009967824199951724,-0.0853953676242598,-0.05399581158234024,-0.07223857145511205,-0.08359146707441223,-0.014269076752689023,-0.005432455962870492,-0.006761158478443231,-0.004316900189422585
2021-11-17,-0.006410498431443284,-0.00272751605307753,-0.00765426599943011,-0.004563021209193381,0.005029029807759611,0.0037852691650711295,0.010490579373070515,0.004969916608805462,-0.004503910391576135,-0.002786597052252855,-0.00537570654136466,-0.004065051958637841
2021-11-18,-0.0012952494090488886,-0.0021951912824773583,0.009113832021313127,-0.0018996526381707657,-0.06659550799716892,-0.057013266171675916,-0.05939852189862946,-0.06664531906744385,-0.012178625840402222,-0.0021431270982953253,0.006032212185324022,-0.004543999110587141
2021-11-19,-0.008108011963673636,-0.007494008197351328,-0.008057114211309098,-0.005870101985056451,0.050189937841265554,0.022068864421100568,0.0578685570605217,0.04935038665434155,0.0016083130038162291,-0.007661709164169155,-0.007270980627229541,-0.003854686631842043
2021-11-20,,,,,0.01576936969310213,0.027113912443231088,0.013545282116794897,0.01734896191470391,,,,
2021-11-21,,,,,-0.01876418665940255,-0.01659755805434868,-0.017980389249157833,-0.01916618971826219,,,,
2021-11-22,0.0021290502357046793,0.0043375142365084576,0.004636611580877466,0.00015303885429421264,-0.036598052294896724,-0.04158898192887745,-0.04008386861122642,-0.03744931994945809,-0.0043254668527288875,0.004165742693061866,0.0021797620065030924,-0.0012121958335448056
2021-11-23,0.007614035389942484,0.006670705896124855,0.012067359806751596,0.006283154680072626,0.02241482154078316,0.023745009187414408,0.035827407038960014,0.02302072979038363,0.010080833081749263,0.006612847236084993,0.012297103218318303,0.007011783929942363
2021-11-24,0.0015933253638177255,-0.0014410241549084723,0.004737938519890738,0.0013833173399478216,-0.024994581710023545,-0.022405961008848046,-0.02392626295815307,-0.024967512030357925,-0.002837992481822486,-0.0012720399451904897,0.004333772864697325,0.0003492209757697492
2021-11-25,,,,,0.009420096135543754,0.017420939045403754,0.0009442046216654773,0.010083059221941689,,,,
2021-11-26,-0.02190708025971444,-0.01452854110110566,-0.02795241876401773,-0.018346955904941672,-0.06649545894871833,-0.06448879986222182,-0.043530113763348297,-0.06625272530813814,-0.029338476707881752,-0.014512827487630307,-0.030875403173471535,-0.020280434184234454
2021-11-27,,,,,0.01136172499470266,0.023068619495308005,0.011007184884142754,0.011971151082203327,,,,
2021-11-28,,,,,0.021529982658934313,0.04449153707898832,0.027269795662329295,0.02370691494121018,,,,
2021-11-29,0.0071002398395622725,-0.0010035733778304802,0.013019344614602715,0.00677275802735382,0.017998706153176246,0.010404775800331497,0.023320312284091302,0.018007713141216262,0.008916650891831267,-0.0009313878511097477,0.013816410440237709,0.007150842195233533
2021-11-30,-0.022736652197169208,-0.021956493620836293,-0.017336174053947394,-0.022296982230032642,0.0029870595108775207,-0.01241457034259485,0.01727226076675964,0.002827893325989093,-0.018449366912494755,-0.021864821121213955,-0.017004357512412825,-0.02139150968641473
2021-12-01,-0.013137975243081345,-0.011662055336882327,-0.010188595693822704,-0.01189315574083482,-0.004816033852340695,0.0037455995219638047,-0.010158824997962152,-0.004357314028636435,-0.011750985011291239,-0.011739176595248391,-0.010331648373513459,-0.011545477896459742
2021-12-02,0.021514026022957156,0.013851438143161952,0.025706004190600536,0.01960138619441007,0.0029771478098470144,-0.01318071034188393,-0.01683073491208983,0.0037382844634596033,0.018424546320772135,0.01383591673200853,0.027775939414732758,0.019033240237305748
2021-12-03,-0.0009151530011433471,0.009163673361410206,-0.00750075127772716,0.0016433608652378986,-0.054804135310390995,-0.05114773590470156,-0.05674018181805658,-0.05577021926742308,-0.00989665005268462,0.00913410855894102,-0.010212992560764871,-0.00037495427199977116
2021-12-04,,,,,-0.09966679308991833,-0.0813462200165425,-0.06553476140852209,-0.09558370037614299,,,,
2021-12-05,,,,,-0.025153555791845417,0.0036067030312915004,0.004787744341804272,-0.022079844585544232,,,,
2021-12-06,0.013552429844853974,0.010756375298767383,0.006931277733218569,0.013137323146145973,0.040040442806494346,0.024750105546667376,0.028804357279327862,0.038773673499316874,0.017967098671794034,0.010684337413805575,0.007931304659021473,0.014134650992325328
2021-12-07,0.014952137327276696,0.002775192889423543,0.022406375170875594,0.011898335597458278,-0.005612405331474191,0.002173389000504844,-0.0027837126175073194,-0.005716339594379244,0.011524713550818213,0.002808490779438102,0.020985462982514996,0.01120649090410762
2021-12-08,-0.0005769049565259764,0.0007698234493705805,-0.0019410370643027325,5.218465824905106e-05,0.03731739189615066,-0.003458213477594973,0.029696957937612744,0.03248773362626234,0.005738811185586795,0.0007822655529744938,-0.0013620493575216323,0.0013538260457580248
2021-12-09,-0.006819833181712462,-0.0024095852000729323,-0.007975680280700862,-0.005798745756760045,-0.06974011815598744,-0.056278818608157234,-0.07606782457398782,-0.06919232612920004,-0.017306547344091622,-0.0025039702518534807,-0.009872878438645968,-0.008013914797783413
2021-12-10,0.005428423454781843,0.007910422972891244,0.005306248278685647,0.005980249959383343,-0.03764782144196946,-0.009504966691461792,-0.0421191667343242,-0.035857042217649245,-0.0017509506946767062,0.00785729613092875,0.004180863664257282,0.004418154733756659
2021-12-11,,,,,0.062185845911676044,0.0448591652374506,0.043595740524982454,0.06091897631665178,,,,
2021-12-12,,,,,0.0005450006496776847,0.014874497984520643,0.006336478811267625,0.0022677122321733576,,,,
2021-12-13,-0.006038152907783944,0.006165704378833016,-0.005950056322786499,-0.0011498038575088949,-0.08065923921980626,-0.06729760487172785,-0.09034470332825276,-0.0800763092354488,-0.018475000626454328,0.005986635200613764,-0.008302745631343625,-0.004060020265453992
2021-12-14,-0.0019345036185553586,-0.00027168822095521134,0.0017579557873994255,-0.0024445538055782798,0.011911581619101387,-0.00276259837909637,-0.0030821782852525773,0.009664068177423405,0.00037317725438743227,-0.00027821217682204324,0.001671454019335544,-0.0019322199740782612
2021-12-15,0.008657972774681654,0.012053902217538893,0.018549810839704625,0.010194898675802968,0.04872903431115066,0.04928927854309458,0.061822136930084086,0.05013867711432925,0.01533648303075982,0.012186201006420054,0.02114511000260975,0.011618672256437554
2021-12-16,0.004803852555990486,0.010456674771740938,0.0008341637770333209,0.006102865446765321,-0.03275391370957651,-0.02504578929190268,-0.01843057033582348,-0.03240401272256484,-0.0014557751549373465,0.010468571950485303,-0.0007885381887083652,0.004865904673741984
2021-12-17,-0.012437317144134916,-0.012441021532531512,-0.014230932523988915,-0.01153530341160558,-0.024771957522853386,-0.030581403607717463,-0.022178862931168365,-0.0250809617264391,-0.014493090540587993,-0.012391958707151277,-0.01505522191120527,-0.012079051287356054
2021-12-18,,,,,0.020225622720911683,0.014079860877270159,0.02073804129470472,0.019404750309920026,,,,
2021-12-19,,,,,-0.002246589268154565,-0.0031059242424030893,-0.008008645153480591,-0.0019334139707343628,,,,
2021-12-20,-0.008131606148534013,0.0018534528059516093,-0.005130134949542906,-0.005068269774415946,0.0027239347357453153,0.0036994061581188285,-0.002605788711695382,0.00255936452585803,-0.00632234933448746,0.0018432047914620866,-0.003936907568787071,-0.004693391201015232
2021-12-21,0.01462265780225411,0.0032168136331043808,0.009079375395450806,0.010296276780132665,0.03319664389737751,0.04359963179556051,0.023111340955423176,0.03314697405766254,0.017718322151441344,0.003352435359012338,0.009342851532759803,0.011082772746626536
2021-12-22,0.0059381861769704026,0.006390223778939521,0.009137196652309158,0.005921882207630085,0.005615825220858106,-0.006334455834396094,-0.0010459434468344244,0.0046094485376434015,0.005884459350951686,0.006389385801638112,0.009482518462372497,0.005838592695804257
2021-12-23,0.005000741890955203,0.0015670409454706855,-0.00013750403812308993,0.004052187443046214,0.05288152119073466,0.044183416246227625,0.03960865828065771,0.05322533926195585,0.01298087177425178,0.00160769386666564,0.002231756322511359,0.005798960127631349
2021-12-24,,,,,-0.025854589725139758,0.000556406958979492,-0.009243072176219946,-0.023862229646935303,,,,
2021-12-25,,,,,0.012088707351344343,-0.007491841272116592,0.01394023233766489,0.011020201785613613,,,,
2021-12-26,,,,,-0.0019257207082916453,0.007361233487813919,-0.005271442693995769,-0.001246025506767323,,,,
2021-12-27,0.012643323884424486,0.010528381825593385,0.019956520612513535,0.01195229731998696,0.006955401909512826,-0.003376210460978325,-0.007921183482579515,0.006868850634242307,0.011695336888605875,0.010545579757488332,0.02026264633091893,0.011683670729902533
2021-12-28,0.0017823302262577135,0.004705583462199046,-0.0027792850993385325,0.0026840417270675735,-0.06626174340482956,-0.06023958553998069,-0.06335590584234188,-0.06560412705974188,-0.009558348712256833,0.004644535981884224,-0.004281885654762962,0.00020428068880198966
2021-12-29,0.00038045048004864434,0.0012790481321156239,0.001564050035563738,0.0013686703912638661,-0.02867247058178535,-0.02429908431866298,-0.03690813352909181,-0.02867567368082565,-0.004461703030257021,0.0012350079635970687,0.00030511978721675914,0.00031222739191028666
2021-12-30,-0.001522675024277136,0.0007181005500621609,-0.0038748303009714406,-0.000596074604096327,0.016974196767416676,0.015884206437189255,0.019691518199103582,0.01701728178250542,0.0015601369410051648,0.0007115074761432215,-0.0032414378314900433,5.161140191038991e-05
2021-12-31,-0.001103778985073085,-0.000755703137549951,2.077110865282203e-05,-0.0010428873689053851,-0.015267470914003978,-0.01835497092231889,-0.010899533657144356,-0.015595004752834922,-0.003464394306561567,-0.000829355939756871,-0.0006960164497560893,-0.0015975561774907749
2022-01-01,,,,,0.029122690504778354,0.029785289285226273,0.02279241446187354,0.02907409021440372,,,,
2022-01-02,,,,,0.015540556191764499,-0.007163274962024393,0.015881361175891236,0.014034095476895775,,,,
2022-01-03,0.007893532580496581,0.0012186683549004203,-0.009599471603591266,0.003727418234442431,-0.020728701930202723,-0.018736877469807907,-0.017804782359288628,-0.020417387169600856,0.003123160162046699,0.001331876744582476,-0.010560672101236238,0.0026855056367574943
2022-01-04,0.008287326862424099,-0.00020231310605119948,8.321010152332253e-05,0.004463101395454526,-0.011764087452726647,-0.0120655550135127,0.00868730793151571,-0.011618772851941886,0.004945424476565641,-0.00023543590086582073,8.661395820215315e-05,0.003959488086999359
2022-01-05,-0.009811024567845612,-0.0010261361462872336,-0.008311892416321869,-0.00877307741435141,-0.06206812715046752,-0.05073406061509758,-0.06422404850925867,-0.060944157985086615,-0.018520541664949267,-0.0011100526387751537,-0.00932128269623935,-0.010719798470986305
2022-01-06,0.000596376931055134,-0.004057402508258118,0.0018038219863070102,-0.0011189098435693465,-0.0008726027668847442,-0.009366159015892994,-0.037173063428041456,-0.0017442114137305178,0.0003515469813984874,-0.004071677804453365,0.002696117036408084,-0.0010884858278292014
2022-01-07,0.0013930725716407816,0.004297889031153367,-0.014785257139746983,0.0017894829312029184,-0.040404478130600344,-0.03714070469186993,-0.06587795854818666,-0.04104005048771208,-0.005573185878732739,0.004331462989109612,-0.015672184250678046,0.00019039371261635153
2022-01-08,,,,,-0.02093541927415324,0.004235994902819666,-0.03170407794247287,-0.019203524241397534,,,,
2022-01-09,,,,,0.00938373839620118,0.004256970472081849,0.021274058960640153,0.00915214341618692,,,,
2022-01-10,-0.006524926800297903,-0.0010821797058141666,0.0030522477795468187,-0.005886357876304372,-0.03018341787231781,-0.002155485364005572,-0.02364136800640173,-0.028341248004642074,-0.010468008645634555,-0.0010284203448490427,0.002506122583906688,-0.0068754368200091955
2022-01-11,0.010108670902059982,0.0030238963226227864,0.007130886739769724,0.006727450841802921,0.03416218451646136,0.021869109453241508,0.050278543492037635,0.033900922440348896,0.014117589837793541,0.003119360714242223,0.008091079769859504,0.007669779356897544
2022-01-12,0.002808856818174212,0.0009909314421581257,0.007890853058048958,0.0027497349185076347,0.05390506305509349,0.028389418684672728,0.041427457183560265,0.05309914193647828,0.01132489119099409,0.0010129180726587516,0.009998494570014197,0.004753990656225421
2022-01-13,-0.005023576980461088,-0.0015748875591569465,-0.012782650955084594,-0.004305943357688018,-0.034351553179315694,-0.030888714484173418,-0.036761634342713304,-0.034561546765770786,-0.009911573013603523,-0.0016443041817079064,-0.013142105718367268,-0.005331669807590549
2022-01-14,0.0018072024404420662,-0.0023874840048178016,-0.0014022229063604093,-0.0004725947295297549,0.025946966258798367,0.011930269358978686,0.018998586244709757,0.024391058202560052,0.005830496410168115,-0.0023554347053424633,4.8439220157158246e-05,0.0004637461329042676
2022-01-15,,,,,0.008994754628404667,0.0018027786773091633,0.006202201749167195,0.007848969388063912,,,,
2022-01-16,,,,,0.006503905118192477,-0.0014711291913973605,0.006122481592311341,0.007082688708650013,,,,
2022-01-17,,,,,0.00046937886742684986,-0.02002436679096498,-0.041366808457560626,0.0007787392756873493,,,,
2022-01-18,-0.010761970773172893,-0.009466268455184643,-0.011665945835555644,-0.009596518746000688,-0.015388287946141763,0.0029604828561313715,-0.015029639521672692,-0.016658833117412973,-0.011533023635334368,-0.009441981189086013,-0.011343097535103855,-0.009679526242038076
2022-01-19,-0.006784420342637872,-0.000553785681871245,-0.010916489887463333,-0.004154536114289013,-0.029012441761665654,-0.014897823244158791,-0.021554575451392312,-0.027816694417331093,-0.0104890905791425,-0.0005131680379337129,-0.01188481857303509,-0.005015159394626794
